customer_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_Score
C101519,2024-12-27,5,10221.0,262,2,3,3,233
C101520,2025-03-05,4,10379.0,194,2,3,3,233
C101521,2025-08-29,6,6623.0,17,4,4,2,442
C101522,2023-01-30,1,4460.0,959,1,1,1,111
C101523,2025-09-01,5,19296.0,14,4,3,4,434
C101524,2025-07-17,4,12557.0,60,4,3,3,433
C101525,2025-04-15,5,9256.0,153,3,3,3,333
C101526,2024-06-27,6,13242.0,445,1,4,3,143
C101527,2025-07-11,3,7241.0,66,4,2,2,422
C101528,2025-04-04,4,7632.0,164,2,3,2,232
C101529,2025-07-17,7,17313.0,60,4,4,4,444
C101530,2025-01-08,1,3580.0,250,2,1,1,211
C101531,2024-10-12,3,5612.0,338,1,2,2,122
C101532,2025-06-15,4,7896.0,92,3,3,2,332
C101533,2025-07-05,4,9641.0,72,3,3,3,333
C101534,2025-01-31,2,2915.0,227,2,1,1,211
C101535,2025-05-31,3,8831.0,107,3,2,2,322
C101536,2025-04-13,5,13275.0,155,3,3,3,333
C101537,2023-09-25,3,4877.0,721,1,2,1,121
C101538,2024-09-14,3,11400.0,366,1,2,3,123
C101539,2025-07-12,4,5448.0,65,4,3,2,432
C101540,2025-08-19,4,7032.0,27,4,3,2,432
C101541,2025-06-08,4,17011.0,99,3,3,4,334
C101542,2025-08-12,5,12407.0,34,4,3,3,433
C101543,2025-08-30,9,19127.0,16,4,4,4,444
C101544,2025-07-12,4,10925.0,65,4,3,3,433
C101545,2025-06-10,7,16642.0,97,3,4,4,344
C101546,2025-02-18,2,1704.0,209,2,1,1,211
C101547,2024-08-15,3,8232.0,396,1,2,2,122
C101548,2025-08-15,6,18043.0,31,4,4,4,444
C101549,2024-12-26,3,6250.0,263,2,2,2,222
C101550,2025-06-08,8,23701.0,99,3,4,4,344
C101551,2025-07-17,3,4250.0,60,4,2,1,421
C101552,2024-04-29,4,14988.0,504,1,3,4,134
C101553,2025-08-10,8,12045.0,36,4,4,3,443
C101554,2025-01-07,2,7152.0,251,2,1,2,212
C101555,2025-07-08,4,5790.0,69,3,3,2,332
C101556,2025-01-12,8,16391.0,246,2,4,4,244
C101557,2025-04-25,2,6396.0,143,3,1,2,312
C101558,2025-05-22,4,10604.0,116,3,3,3,333
C101559,2025-01-14,4,15638.0,244,2,3,4,234
C101560,2025-07-17,5,12364.0,60,4,3,3,433
C101561,2025-06-20,9,14658.0,87,3,4,4,344
C101562,2025-06-02,4,11064.0,105,3,3,3,333
C101563,2025-07-24,4,7709.0,53,4,3,2,432
C101564,2025-08-29,9,31329.0,17,4,4,4,444
C101565,2025-04-12,4,11326.0,156,2,3,3,233
C101566,2025-03-10,4,10676.0,189,2,3,3,233
C101567,2025-01-08,2,8425.0,250,2,1,2,212
C101568,2025-07-03,7,24797.0,74,3,4,4,344
C101569,2025-07-06,2,5123.0,71,3,1,1,311
C101570,2025-08-25,5,10217.0,21,4,3,3,433
C101571,2025-02-16,5,11730.0,211,2,3,3,233
C101572,2025-06-09,3,7293.0,98,3,2,2,322
C101573,2025-04-23,6,13864.0,145,3,4,4,344
C101574,2025-04-01,2,4748.0,167,2,1,1,211
C101575,2023-12-02,2,4281.0,653,1,1,1,111
C101576,2025-08-19,7,16947.0,27,4,4,4,444
C101577,2024-06-27,2,6478.0,445,1,1,2,112
C101578,2025-07-25,6,15571.0,52,4,4,4,444
C101579,2024-05-18,2,4956.0,485,1,1,1,111
C101580,2023-06-12,1,9525.0,826,1,1,3,113
C101581,2024-11-06,4,12560.0,313,2,3,3,233
C101582,2025-08-17,3,10050.0,29,4,2,3,423
C101583,2025-06-25,6,15759.0,82,3,4,4,344
C101584,2024-10-24,2,1037.0,326,1,1,1,111
C101585,2025-07-22,6,10719.0,55,4,4,3,443
C101586,2024-04-15,4,8160.0,518,1,3,2,132
C101587,2024-08-24,3,4957.0,387,1,2,1,121
C101588,2025-08-01,8,13288.0,45,4,4,3,443
C101589,2024-11-07,4,4663.0,312,2,3,1,231
C101590,2024-11-29,2,2694.0,290,2,1,1,211
C101591,2024-06-02,2,1178.0,470,1,1,1,111
C101592,2024-11-20,8,16437.0,299,2,4,4,244
C101593,2025-06-11,3,7683.0,96,3,2,2,322
C101594,2025-05-16,4,11801.0,122,3,3,3,333
C101595,2024-07-21,5,12060.0,421,1,3,3,133
C101596,2025-09-05,8,21777.0,10,4,4,4,444
C101597,2025-09-04,3,6367.0,11,4,2,2,422
C101598,2025-07-06,6,12928.0,71,3,4,3,343
C101599,2024-07-03,2,3685.0,439,1,1,1,111
C101600,2025-09-10,7,26942.0,5,4,4,4,444
C101601,2025-03-24,6,11794.0,175,2,4,3,243
C101602,2025-07-10,7,13524.0,67,3,4,3,343
C101603,2025-07-05,5,7567.0,72,3,3,2,332
C101604,2025-01-15,8,17744.0,243,2,4,4,244
C101605,2025-03-20,2,3904.0,179,2,1,1,211
C101606,2025-08-22,2,3616.0,24,4,1,1,411
C101607,2025-08-06,11,19840.0,40,4,4,4,444
C101608,2025-05-02,4,14359.0,136,3,3,4,334
C101609,2025-06-12,3,12674.0,95,3,2,3,323
C101610,2024-12-02,3,2193.0,287,2,2,1,221
C101611,2023-04-28,1,2216.0,871,1,1,1,111
C101612,2024-08-12,5,9541.0,399,1,3,3,133
C101613,2025-06-29,6,18515.0,78,3,4,4,344
C101614,2025-03-07,7,16316.0,192,2,4,4,244
C101615,2023-10-16,2,2754.0,700,1,1,1,111
C101616,2025-09-09,4,4808.0,6,4,3,1,431
C101617,2025-07-04,5,7787.0,73,3,3,2,332
C101618,2024-11-11,2,7926.0,308,2,1,2,212
C101619,2025-06-11,4,8831.0,96,3,3,2,332
C101620,2025-01-22,6,9816.0,236,2,4,3,243
C101621,2024-07-03,4,8428.0,439,1,3,2,132
C101622,2025-07-24,6,11913.0,53,4,4,3,443
C101623,2025-04-04,5,9772.0,164,2,3,3,233
C101624,2025-02-10,2,2029.0,217,2,1,1,211
C101625,2024-12-30,6,15680.0,259,2,4,4,244
C101626,2024-06-21,3,7760.0,451,1,2,2,122
C101627,2025-05-27,4,8360.0,111,3,3,2,332
C101628,2025-04-24,4,7844.0,144,3,3,2,332
C101629,2025-05-21,7,16596.0,117,3,4,4,344
C101630,2023-10-14,1,1834.0,702,1,1,1,111
C101631,2025-07-05,4,5563.0,72,3,3,2,332
C101632,2025-04-07,1,1966.0,161,2,1,1,211
C101633,2024-05-06,2,2340.0,497,1,1,1,111
C101634,2024-11-15,2,5208.0,304,2,1,1,211
C101635,2025-04-29,4,16755.0,139,3,3,4,334
C101636,2025-04-17,3,4180.0,151,3,2,1,321
C101637,2025-07-16,5,12604.0,61,4,3,3,433
C101638,2023-12-02,3,4398.0,653,1,2,1,121
C101639,2025-01-10,4,12072.0,248,2,3,3,233
C101640,2024-06-04,2,4680.0,468,1,1,1,111
C101641,2025-06-02,2,8855.0,105,3,1,2,312
C101642,2025-08-14,6,15140.0,32,4,4,4,444
C101643,2025-09-10,7,15413.0,5,4,4,4,444
C101644,2025-06-30,4,7500.0,77,3,3,2,332
C101645,2024-12-18,4,6689.0,271,2,3,2,232
C101646,2024-10-29,3,6341.0,321,1,2,2,122
C101647,2025-02-19,3,11646.0,208,2,2,3,223
C101648,2025-05-06,6,22048.0,132,3,4,4,344
C101649,2024-10-06,5,8414.0,344,1,3,2,132
C101650,2024-10-04,1,9332.0,346,1,1,3,113
C101651,2025-02-25,5,5852.0,202,2,3,2,232
C101652,2024-07-08,3,4206.0,434,1,2,1,121
C101653,2025-06-17,2,4224.0,90,3,1,1,311
C101654,2024-10-20,4,5830.0,330,1,3,2,132
C101655,2025-07-27,3,6963.0,50,4,2,2,422
C101656,2025-09-02,9,23240.0,13,4,4,4,444
C101657,2024-09-02,1,1550.0,378,1,1,1,111
C101658,2025-08-13,6,17378.0,33,4,4,4,444
C101659,2025-09-04,7,12277.0,11,4,4,3,443
C101660,2024-06-05,8,10692.0,467,1,4,3,143
C101661,2025-02-01,1,797.0,226,2,1,1,211
C101662,2024-08-02,3,3272.0,409,1,2,1,121
C101663,2025-07-19,8,22218.0,58,4,4,4,444
C101664,2024-04-05,4,6722.0,528,1,3,2,132
C101665,2025-02-10,5,11214.0,217,2,3,3,233
C101666,2024-10-12,3,12214.0,338,1,2,3,123
C101667,2024-10-06,6,12987.0,344,1,4,3,143
C101668,2025-05-11,4,8192.0,127,3,3,2,332
C101669,2025-07-08,5,17440.0,69,3,3,4,334
C101670,2024-11-28,6,20988.0,291,2,4,4,244
C101671,2024-12-18,5,12868.0,271,2,3,3,233
C101672,2025-05-01,8,9969.0,137,3,4,3,343
C101673,2025-07-24,6,15090.0,53,4,4,4,444
C101674,2024-03-07,3,5647.0,557,1,2,2,122
C101675,2024-08-18,6,17124.0,393,1,4,4,144
C101676,2025-05-16,6,15625.0,122,3,4,4,344
C101677,2025-09-10,9,28369.0,5,4,4,4,444
C101678,2025-05-08,2,4349.0,130,3,1,1,311
C101679,2025-07-30,4,17304.0,47,4,3,4,434
C101680,2023-06-06,1,5331.0,832,1,1,1,111
C101681,2025-02-14,6,14112.0,213,2,4,4,244
C101682,2025-08-31,4,4698.0,15,4,3,1,431
C101683,2023-11-04,2,5462.0,681,1,1,2,112
C101684,2023-05-19,2,5931.0,850,1,1,2,112
C101685,2025-07-18,5,9002.0,59,4,3,2,432
C101686,2025-09-13,6,14709.0,2,4,4,4,444
C101687,2025-02-16,5,9954.0,211,2,3,3,233
C101688,2023-04-26,1,855.0,873,1,1,1,111
C101689,2025-06-16,6,11212.0,91,3,4,3,343
C101690,2024-10-06,5,16635.0,344,1,3,4,134
C101691,2025-06-22,4,7060.0,85,3,3,2,332
C101692,2024-11-30,3,4677.0,289,2,2,1,221
C101693,2025-01-07,5,10738.0,251,2,3,3,233
C101694,2024-05-22,4,10405.0,481,1,3,3,133
C101695,2024-08-27,4,8956.0,384,1,3,2,132
C101697,2025-04-05,1,3339.0,163,2,1,1,211
C101698,2024-05-14,5,21823.0,489,1,3,4,134
C101699,2024-11-01,4,13658.0,318,1,3,4,134
C101700,2025-08-02,4,12194.0,44,4,3,3,433
C101701,2025-05-12,5,13472.0,126,3,3,3,333
C101702,2025-07-19,4,11895.0,58,4,3,3,433
C101703,2024-06-09,3,5154.0,463,1,2,1,121
C101704,2024-05-25,1,2076.0,478,1,1,1,111
C101705,2025-04-21,2,8621.0,147,3,1,2,312
C101706,2025-04-17,3,9432.0,151,3,2,3,323
C101707,2024-11-11,4,8482.0,308,2,3,2,232
C101708,2025-07-26,3,8681.0,51,4,2,2,422
C101709,2025-04-10,4,11934.0,158,2,3,3,233
C101710,2025-04-03,3,6464.0,165,2,2,2,222
C101711,2025-08-12,7,20829.0,34,4,4,4,444
C101712,2025-05-14,1,719.0,124,3,1,1,311
C101713,2023-11-13,1,4683.0,672,1,1,1,111
C101714,2025-08-30,4,4697.0,16,4,3,1,431
C101715,2025-01-21,3,4563.0,237,2,2,1,221
C101716,2025-07-28,4,6222.0,49,4,3,2,432
C101717,2025-06-02,4,7773.0,105,3,3,2,332
C101718,2025-09-02,5,17310.0,13,4,3,4,434
C101719,2024-10-14,1,8225.0,336,1,1,2,112
C101720,2025-04-20,3,5319.0,148,3,2,1,321
C101721,2025-07-06,6,12329.0,71,3,4,3,343
C101722,2024-04-29,2,1732.0,504,1,1,1,111
C101723,2025-08-06,4,7934.0,40,4,3,2,432
C101724,2025-08-28,6,11016.0,18,4,4,3,443
C101725,2024-12-26,11,17144.0,263,2,4,4,244
C101726,2025-04-10,3,6291.0,158,2,2,2,222
C101727,2024-06-13,2,3484.0,459,1,1,1,111
C101728,2025-03-14,5,13860.0,185,2,3,4,234
C101729,2025-08-02,6,18500.0,44,4,4,4,444
C101731,2024-12-25,4,11063.0,264,2,3,3,233
C101732,2025-09-14,5,13248.0,1,4,3,3,433
C101733,2025-08-10,5,19633.0,36,4,3,4,434
C101734,2025-03-12,4,7961.0,187,2,3,2,232
C101735,2023-10-25,2,2990.0,691,1,1,1,111
C101736,2025-08-30,5,12987.0,16,4,3,3,433
C101737,2024-05-25,3,3343.0,478,1,2,1,121
C101738,2025-05-11,5,7406.0,127,3,3,2,332
C101739,2025-01-08,2,5927.0,250,2,1,2,212
C101740,2025-09-02,2,5588.0,13,4,1,2,412
C101741,2024-10-06,7,11399.0,344,1,4,3,143
C101742,2024-09-11,3,11048.0,369,1,2,3,123
C101743,2025-08-29,2,1888.0,17,4,1,1,411
C101744,2025-08-23,3,14554.0,23,4,2,4,424
C101745,2025-05-18,4,8833.0,120,3,3,2,332
C101746,2025-05-26,3,4876.0,112,3,2,1,321
C101747,2023-09-28,1,3204.0,718,1,1,1,111
C101748,2024-08-26,2,2799.0,385,1,1,1,111
C101749,2025-01-19,6,21468.0,239,2,4,4,244
C101750,2025-04-25,2,2598.0,143,3,1,1,311
C101751,2025-08-11,2,1889.0,35,4,1,1,411
C101752,2024-09-03,1,2524.0,377,1,1,1,111
C101753,2025-07-29,6,14610.0,48,4,4,4,444
C101754,2023-12-24,2,4688.0,631,1,1,1,111
C101755,2025-09-14,7,16913.0,1,4,4,4,444
C101756,2024-05-30,4,11205.0,473,1,3,3,133
C101757,2025-09-13,4,12686.0,2,4,3,3,433
C101758,2025-08-30,6,16694.0,16,4,4,4,444
C101759,2025-04-30,6,14505.0,138,3,4,4,344
C101760,2025-08-04,3,6773.0,42,4,2,2,422
C101761,2024-02-29,1,5304.0,564,1,1,1,111
C101762,2024-12-28,3,16019.0,261,2,2,4,224
C101763,2025-08-09,4,5217.0,37,4,3,1,431
C101764,2025-08-05,4,4995.0,41,4,3,1,431
C101765,2025-04-23,4,7674.0,145,3,3,2,332
C101766,2025-01-27,1,3489.0,231,2,1,1,211
C101767,2025-03-23,3,9003.0,176,2,2,2,222
C101769,2024-05-10,1,2049.0,493,1,1,1,111
C101770,2025-06-28,2,2838.0,79,3,1,1,311
C101771,2025-07-11,2,4217.0,66,4,1,1,411
C101772,2025-09-13,5,16616.0,2,4,3,4,434
C101773,2024-11-04,7,10974.0,315,2,4,3,243
C101774,2025-08-07,4,5871.0,39,4,3,2,432
C101775,2025-08-31,5,16062.0,15,4,3,4,434
C101776,2025-08-24,3,13688.0,22,4,2,4,424
C101777,2025-09-12,8,17771.0,3,4,4,4,444
C101778,2025-08-19,3,4402.0,27,4,2,1,421
C101779,2025-06-27,6,10330.0,80,3,4,3,343
C101780,2025-09-03,5,8443.0,12,4,3,2,432
C101781,2024-05-15,4,6497.0,488,1,3,2,132
C101782,2024-06-21,3,11266.0,451,1,2,3,123
C101783,2025-06-03,3,14622.0,104,3,2,4,324
C101784,2024-10-27,3,4841.0,323,1,2,1,121
C101785,2024-10-27,2,7300.0,323,1,1,2,112
C101786,2023-10-21,4,15868.0,695,1,3,4,134
C101787,2025-03-26,5,16993.0,173,2,3,4,234
C101788,2024-04-25,1,5241.0,508,1,1,1,111
C101789,2025-09-08,7,14360.0,7,4,4,4,444
C101790,2025-01-21,6,12981.0,237,2,4,3,243
C101791,2024-08-16,3,5822.0,395,1,2,2,122
C101792,2025-05-18,4,7751.0,120,3,3,2,332
C101793,2025-03-21,4,6147.0,178,2,3,2,232
C101794,2024-03-18,5,8140.0,546,1,3,2,132
C101795,2023-11-12,4,6010.0,673,1,3,2,132
C101796,2025-08-13,6,12452.0,33,4,4,3,443
C101797,2024-11-18,2,4679.0,301,2,1,1,211
C101798,2025-08-04,6,7009.0,42,4,4,2,442
C101799,2023-12-04,1,2243.0,651,1,1,1,111
C101800,2024-08-20,4,16011.0,391,1,3,4,134
C101801,2025-08-26,5,6951.0,20,4,3,2,432
C101802,2024-08-23,1,1176.0,388,1,1,1,111
C101803,2024-09-18,3,11771.0,362,1,2,3,123
C101804,2024-02-10,2,3813.0,583,1,1,1,111
C101805,2025-01-12,5,19478.0,246,2,3,4,234
C101806,2025-07-09,8,16529.0,68,3,4,4,344
C101807,2023-03-09,1,3609.0,921,1,1,1,111
C101808,2025-01-23,5,8158.0,235,2,3,2,232
C101809,2024-07-11,4,7895.0,431,1,3,2,132
C101810,2025-08-16,9,14104.0,30,4,4,4,444
C101811,2025-09-08,6,13806.0,7,4,4,4,444
C101812,2025-02-18,3,5842.0,209,2,2,2,222
C101813,2024-06-29,6,24706.0,443,1,4,4,144
C101814,2025-02-12,5,16877.0,215,2,3,4,234
C101815,2025-08-28,1,1942.0,18,4,1,1,411
C101816,2024-12-13,6,14208.0,276,2,4,4,244
C101817,2025-08-25,6,9444.0,21,4,4,3,443
C101818,2025-01-20,5,10421.0,238,2,3,3,233
C101820,2023-12-20,3,4137.0,635,1,2,1,121
C101821,2025-09-01,4,13062.0,14,4,3,3,433
C101822,2024-11-03,4,12934.0,316,2,3,3,233
C101823,2025-08-15,3,4324.0,31,4,2,1,421
C101824,2025-07-29,5,12414.0,48,4,3,3,433
C101825,2023-11-16,2,3048.0,669,1,1,1,111
C101826,2025-06-23,3,7158.0,84,3,2,2,322
C101828,2025-09-10,4,8688.0,5,4,3,2,432
C101829,2025-03-24,1,6372.0,175,2,1,2,212
C101830,2025-05-08,3,12462.0,130,3,2,3,323
C101831,2024-01-09,3,11804.0,615,1,2,3,123
C101832,2025-08-02,4,10126.0,44,4,3,3,433
C101833,2025-07-21,4,9062.0,56,4,3,2,432
C101834,2025-08-13,4,8059.0,33,4,3,2,432
C101835,2025-08-07,5,9637.0,39,4,3,3,433
C101836,2025-06-26,5,16704.0,81,3,3,4,334
C101837,2024-10-19,2,3801.0,331,1,1,1,111
C101838,2025-08-03,1,1207.0,43,4,1,1,411
C101839,2025-04-19,6,14956.0,149,3,4,4,344
C101840,2025-06-29,7,22371.0,78,3,4,4,344
C101841,2025-08-16,5,6008.0,30,4,3,2,432
C101842,2025-08-13,8,20594.0,33,4,4,4,444
C101843,2024-05-11,3,7004.0,492,1,2,2,122
C101844,2025-01-06,3,8389.0,252,2,2,2,222
C101845,2025-04-07,6,18192.0,161,2,4,4,244
C101846,2025-07-03,5,10408.0,74,3,3,3,333
C101847,2023-12-14,5,14373.0,641,1,3,4,134
C101848,2025-07-27,8,20992.0,50,4,4,4,444
C101849,2024-10-27,5,16829.0,323,1,3,4,134
C101850,2024-12-10,2,4970.0,279,2,1,1,211
C101851,2025-03-14,7,16092.0,185,2,4,4,244
C101852,2024-05-08,3,7309.0,495,1,2,2,122
C101853,2025-07-08,2,2879.0,69,3,1,1,311
C101854,2025-05-25,8,21929.0,113,3,4,4,344
C101855,2025-06-06,5,18907.0,101,3,3,4,334
C101856,2025-04-05,4,9670.0,163,2,3,3,233
C101857,2025-06-19,3,4738.0,88,3,2,1,321
C101858,2025-02-20,3,3930.0,207,2,2,1,221
C101859,2025-03-03,5,9178.0,196,2,3,2,232
C101860,2025-05-08,7,14061.0,130,3,4,4,344
C101861,2025-02-05,3,2910.0,222,2,2,1,221
C101862,2025-09-11,2,4388.0,4,4,1,1,411
C101863,2025-05-20,7,15908.0,118,3,4,4,344
C101864,2025-04-29,2,3236.0,139,3,1,1,311
C101865,2025-09-01,6,16239.0,14,4,4,4,444
C101866,2024-08-29,5,17104.0,382,1,3,4,134
C101867,2024-08-18,1,1692.0,393,1,1,1,111
C101868,2025-05-08,9,20480.0,130,3,4,4,344
C101869,2025-07-03,4,7959.0,74,3,3,2,332
C101870,2025-05-17,3,5450.0,121,3,2,2,322
C101871,2025-04-04,4,14818.0,164,2,3,4,234
C101872,2025-06-20,7,21732.0,87,3,4,4,344
C101873,2024-08-09,4,10548.0,402,1,3,3,133
C101874,2025-07-28,3,5626.0,49,4,2,2,422
C101875,2024-12-07,4,6606.0,282,2,3,2,232
C101876,2024-10-23,6,11705.0,327,1,4,3,143
C101877,2025-06-01,7,27155.0,106,3,4,4,344
C101878,2025-08-13,5,12399.0,33,4,3,3,433
C101879,2024-03-06,2,9845.0,558,1,1,3,113
C101880,2025-04-07,4,11681.0,161,2,3,3,233
C101881,2025-06-19,6,24672.0,88,3,4,4,344
C101882,2025-03-08,3,6038.0,191,2,2,2,222
C101883,2024-07-17,2,12525.0,425,1,1,3,113
C101884,2024-01-05,4,12625.0,619,1,3,3,133
C101885,2025-09-04,5,15161.0,11,4,3,4,434
C101886,2025-09-07,4,5002.0,8,4,3,1,431
C101887,2025-08-21,4,11733.5,25,4,3,3,433
C101888,2025-04-28,5,5330.0,140,3,3,1,331
C101889,2025-05-15,3,3749.0,123,3,2,1,321
C101890,2024-03-13,5,8060.0,551,1,3,2,132
C101891,2024-10-21,6,15285.0,329,1,4,4,144
C101892,2025-06-20,7,18891.0,87,3,4,4,344
C101893,2025-06-10,7,22075.0,97,3,4,4,344
C101894,2025-07-27,7,19675.0,50,4,4,4,444
C101895,2024-08-21,2,3062.0,390,1,1,1,111
C101896,2025-03-11,8,14840.0,188,2,4,4,244
C101897,2024-05-13,6,15036.0,490,1,4,4,144
C101900,2024-09-09,2,1974.0,371,1,1,1,111
C101901,2025-03-19,2,4498.0,180,2,1,1,211
C101902,2023-12-22,1,4216.0,633,1,1,1,111
C101903,2024-11-07,3,7236.0,312,2,2,2,222
C101904,2025-05-18,6,17065.0,120,3,4,4,344
C101905,2024-11-26,2,7703.0,293,2,1,2,212
C101906,2025-08-04,5,10586.0,42,4,3,3,433
C101907,2025-07-16,3,9263.0,61,4,2,3,423
C101908,2025-02-28,9,24223.0,199,2,4,4,244
C101909,2025-09-08,6,15568.0,7,4,4,4,444
C101910,2025-03-10,5,10663.0,189,2,3,3,233
C101911,2023-11-20,2,4102.0,665,1,1,1,111
C101912,2024-07-13,2,2715.0,429,1,1,1,111
C101913,2025-07-12,3,8144.0,65,4,2,2,422
C101914,2025-08-17,6,31670.0,29,4,4,4,444
C101915,2025-08-05,5,16105.0,41,4,3,4,434
C101916,2023-12-09,4,13556.0,646,1,3,3,133
C101917,2025-06-16,4,5021.0,91,3,3,1,331
C101918,2025-09-10,7,17752.0,5,4,4,4,444
C101919,2025-08-31,6,13749.0,15,4,4,4,444
C101920,2024-08-26,2,5167.0,385,1,1,1,111
C101921,2024-10-19,4,7254.0,331,1,3,2,132
C101922,2025-09-05,5,11540.0,10,4,3,3,433
C101923,2025-09-07,2,3335.0,8,4,1,1,411
C101924,2025-07-30,3,4383.0,47,4,2,1,421
C101925,2025-02-01,5,9580.0,226,2,3,3,233
C101926,2025-08-21,4,16690.0,25,4,3,4,434
C101927,2025-05-18,3,14174.0,120,3,2,4,324
C101928,2025-04-12,4,13918.0,156,2,3,4,234
C101929,2024-08-28,3,8046.0,383,1,2,2,122
C101930,2025-03-17,4,11578.0,182,2,3,3,233
C101931,2024-11-09,2,6009.0,310,2,1,2,212
C101932,2025-02-19,5,11970.0,208,2,3,3,233
C101933,2025-01-01,2,4704.0,257,2,1,1,211
C101934,2025-03-26,7,22273.0,173,2,4,4,244
C101935,2025-04-04,1,1569.0,164,2,1,1,211
C101936,2025-05-08,3,3114.0,130,3,2,1,321
C101937,2025-03-31,8,15104.0,168,2,4,4,244
C101938,2025-04-11,4,11592.0,157,2,3,3,233
C101939,2025-04-02,7,20761.0,166,2,4,4,244
C101940,2025-05-01,2,4794.0,137,3,1,1,311
C101941,2025-09-06,4,10893.0,9,4,3,3,433
C101942,2024-11-23,6,14661.0,296,2,4,4,244
C101943,2024-02-03,3,5291.0,590,1,2,1,121
C101944,2025-01-17,1,2088.0,241,2,1,1,211
C101945,2025-05-30,5,12003.0,108,3,3,3,333
C101946,2024-04-26,6,10344.0,507,1,4,3,143
C101947,2025-02-10,6,10045.0,217,2,4,3,243
C101948,2023-08-26,4,14904.0,751,1,3,4,134
C101949,2025-04-19,3,6864.0,149,3,2,2,322
C101950,2024-10-13,3,6440.0,337,1,2,2,122
C101951,2024-06-23,3,6011.0,449,1,2,2,122
C101952,2025-03-17,5,13955.0,182,2,3,4,234
C101953,2025-04-04,4,13116.0,164,2,3,3,233
C101954,2025-06-02,5,9546.0,105,3,3,3,333
C101955,2025-07-11,2,1351.0,66,4,1,1,411
C101956,2025-01-16,4,8060.0,242,2,3,2,232
C101957,2024-12-16,5,8920.0,273,2,3,2,232
C101958,2025-09-11,3,9850.0,4,4,2,3,423
C101959,2025-05-02,4,14804.0,136,3,3,4,334
C101960,2025-06-09,6,17065.0,98,3,4,4,344
C101961,2025-08-10,3,4314.0,36,4,2,1,421
C101962,2025-01-02,3,8346.0,256,2,2,2,222
C101963,2025-06-29,8,14236.0,78,3,4,4,344
C101964,2025-07-31,6,11309.0,46,4,4,3,443
C101965,2025-06-20,3,3651.0,87,3,2,1,321
C101966,2025-09-11,2,3346.0,4,4,1,1,411
C101967,2025-02-27,5,18137.0,200,2,3,4,234
C101968,2024-12-18,3,10291.0,271,2,2,3,223
C101969,2024-06-24,5,14093.0,448,1,3,4,134
C101970,2024-09-03,5,11091.0,377,1,3,3,133
C101971,2025-05-01,6,8905.0,137,3,4,2,342
C101972,2025-03-07,6,16296.0,192,2,4,4,244
C101973,2024-12-04,6,12250.0,285,2,4,3,243
C101975,2024-11-19,5,9226.0,300,2,3,2,232
C101976,2025-05-24,2,3792.0,114,3,1,1,311
C101977,2024-03-02,5,9226.0,562,1,3,2,132
C101978,2024-05-05,3,6412.0,498,1,2,2,122
C101979,2025-08-04,5,15744.0,42,4,3,4,434
C101980,2025-07-28,3,6994.0,49,4,2,2,422
C101981,2024-02-09,2,4570.0,584,1,1,1,111
C101982,2024-12-30,6,13360.0,259,2,4,3,243
C101983,2024-06-30,2,3304.0,442,1,1,1,111
C101984,2023-12-30,2,4649.0,625,1,1,1,111
C101985,2024-06-27,4,8681.0,445,1,3,2,132
C101986,2025-05-29,11,31777.0,109,3,4,4,344
C101987,2025-07-17,8,14334.0,60,4,4,4,444
C101988,2025-06-15,1,584.0,92,3,1,1,311
C101989,2024-10-24,3,6189.0,326,1,2,2,122
C101990,2025-05-05,4,10695.0,133,3,3,3,333
C101991,2024-05-31,3,7570.0,472,1,2,2,122
C101992,2025-04-12,5,9759.0,156,2,3,3,233
C101993,2023-09-17,3,9515.0,729,1,2,3,123
C101994,2024-03-25,1,5157.0,539,1,1,1,111
C101995,2023-09-15,2,8032.0,731,1,1,2,112
C101996,2025-04-17,5,19220.0,151,3,3,4,334
C101997,2025-08-15,4,10673.0,31,4,3,3,433
C101998,2025-02-10,4,26912.0,217,2,3,4,234
C101999,2024-05-08,2,2774.0,495,1,1,1,111
C102000,2025-09-10,4,14306.0,5,4,3,4,434
C102001,2024-12-10,2,10785.0,279,2,1,3,213
C102002,2023-12-05,2,5644.0,650,1,1,2,112
C102003,2025-02-12,5,10993.0,215,2,3,3,233
C102004,2025-05-17,6,18518.0,121,3,4,4,344
C102005,2024-11-30,3,3662.0,289,2,2,1,221
C102006,2024-11-18,4,6492.0,301,2,3,2,232
C102007,2025-09-05,3,8792.0,10,4,2,2,422
C102008,2024-04-09,2,5445.0,524,1,1,2,112
C102009,2025-08-31,2,4444.0,15,4,1,1,411
C102010,2024-10-01,4,11823.0,349,1,3,3,133
C102011,2025-09-09,4,9237.0,6,4,3,3,433
C102012,2025-06-10,2,5990.0,97,3,1,2,312
C102013,2025-04-22,3,5498.0,146,3,2,2,322
C102014,2024-06-23,2,3671.0,449,1,1,1,111
C102015,2025-08-01,5,14522.0,45,4,3,4,434
C102016,2025-06-30,3,8389.0,77,3,2,2,322
C102017,2025-02-09,4,7779.0,218,2,3,2,232
C102018,2025-02-26,5,11033.0,201,2,3,3,233
C102019,2025-04-11,2,3179.0,157,2,1,1,211
C102020,2025-01-29,2,3536.0,229,2,1,1,211
C102021,2024-02-29,2,4818.0,564,1,1,1,111
C102022,2025-02-21,7,11485.0,206,2,4,3,243
C102023,2025-05-27,1,2539.0,111,3,1,1,311
C102024,2025-09-09,8,21306.0,6,4,4,4,444
